DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
MNIST.py,1,DC,0.5,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.96,0.967741935483871,0.9523809523809523
MNIST.py,1,DC,0.55,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.6,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.65,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.976,0.9838709677419355,0.9682539682539683
MNIST.py,1,DC,0.7,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.75,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.8,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.85,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,1,DC,0.9,"377,155,378,156,181,350,180,152,405,185,404,151,518,264,289,491,349,261,290,403,519,596,265,379,178,595,186,578,150,546,291,259,551,597,606,623,523,568,158,626,550,594,517,187,266,348,402,126,579,125,355,605,124,177,538,432,431,315,710,159,711,237,323,433,149,547,317,607,552",0.968,0.967741935483871,0.9682539682539683
MNIST.py,0,MMD,0.1,,,,
MNIST.py,0,MMD,0.15,,,,
MNIST.py,0,MMD,0.2,,,,
MNIST.py,0,MMD,0.25,,,,
MNIST.py,0,MMD,0.3,,,,
MNIST.py,0,MMD,0.35,,,,
MNIST.py,0,MMD,0.4,,,,
MNIST.py,0,MMD,0.45,,,,
MNIST.py,0,MMD,0.5,,,,
MNIST.py,0,MMD,0.55,,,,
MNIST.py,0,MMD,0.6,,,,
MNIST.py,0,MMD,0.65,,,,
MNIST.py,0,MMD,0.7,,,,
MNIST.py,0,MMD,0.75,,,,
MNIST.py,0,MMD,0.8,,,,
MNIST.py,0,MMD,0.85,"518,596,349,491,432,433",0.936,0.9354838709677419,0.9365079365079365
MNIST.py,0,MMD,0.9,"156,153,182,157,404,181,185,518,596,180,179,595,288,350,186,289,263,568,261,287,551,178,349,264,158,623,491,517,546,594,127,579,187,265,538,351,125,379,128,124,711,159,432,329,177,433,524,580,430",0.96,0.9838709677419355,0.9365079365079365
MNIST.py,5,MMD,0.1,,,,
MNIST.py,5,MMD,0.15,,,,
MNIST.py,5,MMD,0.2,,,,
MNIST.py,5,MMD,0.25,,,,
MNIST.py,5,MMD,0.3,,,,
MNIST.py,5,MMD,0.35,,,,
MNIST.py,5,MMD,0.4,,,,
MNIST.py,5,MMD,0.45,,,,
MNIST.py,5,MMD,0.5,,,,
MNIST.py,5,MMD,0.55,,,,
MNIST.py,5,MMD,0.6,,,,
MNIST.py,5,MMD,0.65,,,,
MNIST.py,5,MMD,0.7,,,,
MNIST.py,5,MMD,0.75,,,,
MNIST.py,5,MMD,0.8,"378,155,156,404,154,405,153,183,182,350,623,289,158,349,518,151,594,290,187,625,186,264,351,551,566,291,315,597,159,188,287,402,263,579,260,491,652,651,522,150,517,126,128,605,577,524,259,355,537,160,266,129,292,711",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,5,MMD,0.85,"377,378,155,156,404,154,405,153,183,182,350,623,289,158,349,518,151,594,290,187,625,186,264,351,551,566,291,315,597,159,188,287,402,263,579,260,491,652,651,522,150,517,126,128,605,577,524,259,355,537,160,266,129,292,711",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,5,MMD,0.9,"377,378,155,156,404,154,405,153,183,182,350,623,289,158,349,518,151,594,290,187,625,186,264,351,551,566,291,315,597,159,188,287,402,263,579,260,491,652,651,522,150,517,126,128,605,577,524,259,355,537,160,266,129,292,711",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,0,PC,0.1,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.952,0.967741935483871,0.9365079365079365
MNIST.py,0,PC,0.15,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,0.967741935483871,0.9682539682539683
MNIST.py,0,PC,0.2,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.96,0.9838709677419355,0.9365079365079365
MNIST.py,0,PC,0.25,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,1.0,0.9365079365079365
MNIST.py,0,PC,0.3,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.952,0.967741935483871,0.9365079365079365
MNIST.py,0,PC,0.35,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.96,0.967741935483871,0.9523809523809523
MNIST.py,0,PC,0.4,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,0.967741935483871,0.9682539682539683
MNIST.py,0,PC,0.45,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.952,0.967741935483871,0.9365079365079365
MNIST.py,0,PC,0.5,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.96,0.967741935483871,0.9523809523809523
MNIST.py,0,PC,0.55,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,1.0,0.9365079365079365
MNIST.py,0,PC,0.6,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.952,0.967741935483871,0.9365079365079365
MNIST.py,0,PC,0.65,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.984,1.0,0.9682539682539683
MNIST.py,0,PC,0.7,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,0.9838709677419355,0.9523809523809523
MNIST.py,0,PC,0.75,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.96,0.967741935483871,0.9523809523809523
MNIST.py,0,PC,0.8,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.968,0.9838709677419355,0.9523809523809523
MNIST.py,0,PC,0.85,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.96,0.967741935483871,0.9523809523809523
MNIST.py,0,PC,0.9,"155,154,377,156,183,153,182,184,378,376,181,157,152,405,404,185,180,151,518,403,350,595,179,596,375,262,263,186,158,567,349,150,261,568,264,519,491,624,287,594,288,623,289,260,551,517,406,566,579,127,351,490,126,546,625,178,606,265,578,379,539,538,290,128,597,259,125,402,187,622,431,523,710,149,124,569,159,348,432,550,565,711,607,129,291,715,315,177,286,123,545,738,712,580,537,316,540,552,524,739",0.952,0.967741935483871,0.9365079365079365
MNIST.py,6,MMD,0.1,,,,
MNIST.py,6,MMD,0.15,,,,
MNIST.py,6,MMD,0.2,,,,
MNIST.py,6,MMD,0.25,,,,
MNIST.py,6,MMD,0.3,,,,
MNIST.py,6,MMD,0.35,,,,
MNIST.py,6,MMD,0.4,,,,
MNIST.py,6,MMD,0.45,,,,
MNIST.py,6,MMD,0.5,,,,
MNIST.py,6,MMD,0.55,,,,
MNIST.py,6,MMD,0.6,,,,
MNIST.py,6,MMD,0.65,,,,
MNIST.py,6,MMD,0.7,,,,
MNIST.py,6,MMD,0.75,,,,
MNIST.py,6,MMD,0.8,,,,
MNIST.py,6,MMD,0.85,,,,
MNIST.py,6,MMD,0.9,,,,
MNIST.py,0,TR,0.1,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,0,TR,0.15,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,0,TR,0.2,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.928,0.9516129032258065,0.9047619047619048
MNIST.py,0,TR,0.25,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,0,TR,0.3,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,0,TR,0.35,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.904,0.9032258064516129,0.9047619047619048
MNIST.py,0,TR,0.4,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.912,0.9193548387096774,0.9047619047619048
MNIST.py,0,TR,0.45,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.912,0.9193548387096774,0.9047619047619048
MNIST.py,0,TR,0.5,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.928,0.9516129032258065,0.9047619047619048
MNIST.py,0,TR,0.55,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.904,0.9032258064516129,0.9047619047619048
MNIST.py,0,TR,0.6,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.928,0.9516129032258065,0.9047619047619048
MNIST.py,0,TR,0.65,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.912,0.9193548387096774,0.9047619047619048
MNIST.py,0,TR,0.7,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.912,0.9193548387096774,0.9047619047619048
MNIST.py,0,TR,0.75,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.912,0.9193548387096774,0.9047619047619048
MNIST.py,0,TR,0.8,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,0,TR,0.85,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.928,0.9516129032258065,0.9047619047619048
MNIST.py,0,TR,0.9,"518,287,517,288,710,490,289,262,711,261,263,715,738,519,260,712,739,491,546,264,315,259,286,290,714,716,316,713,743,329,545,357,742,709,265,356,740,291,737,314,328,741,258,489,355,285,313,744,717,302,317,736,266,516,708,301,341,342,330,327,300,547,312,257,384,284,237,232,238,343,745,274,369,292,235,340,544,236,370,231,492,234,273,463,385,233,383,358,735,464,299,239,354,573,256,283,382,311,398,688",0.92,0.9354838709677419,0.9047619047619048
MNIST.py,5,PC,0.1,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9841269841269841,0.967741935483871
MNIST.py,5,PC,0.15,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9841269841269841,0.967741935483871
MNIST.py,5,PC,0.2,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.968,0.9682539682539683,0.967741935483871
MNIST.py,5,PC,0.25,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9682539682539683,0.9838709677419355
MNIST.py,5,PC,0.3,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9841269841269841,0.967741935483871
MNIST.py,5,PC,0.35,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.968,0.9682539682539683,0.967741935483871
MNIST.py,5,PC,0.4,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,5,PC,0.45,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9682539682539683,0.9838709677419355
MNIST.py,5,PC,0.5,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,5,PC,0.55,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.968,0.9682539682539683,0.967741935483871
MNIST.py,5,PC,0.6,"377,378,155,156,376,154,404,181,153,182,405,183,350,184,157,180,185,152,624,403,595,179,349,158,596,623,351,375,151,379,594,186,289,288,406,518,625,178,622,264,290,159,566,551,597,316,567,578,550,265,491,187,315,523,287,188,150,263,593,519,291,128,402,127,565,579,126,606,652,348,262,490,651,125,160,621,568,431,626,517,538,261,605,124,317,129,260,522,653,537,432,495,650,577,711,189,592,266,715,546",0.976,0.9682539682539683,0.9838709677419355
